event_id,det_id,xtop,ytop,z,xbot,ybot
54.0,43002386.0,249.9992,-156.2,3551.15,-249.9992,-156.2
54.0,43112386.0,249.9992,-155.76,3554.85,-249.9992,-155.76
54.0,10112346.0,225.012214055,-130.983773075,2584.85,-225.012214055,-130.983773075
54.0,11012353.0,236.57076749,-122.29062487,2592.25,-211.741181806,-161.512838157
54.0,11102352.0,236.537648308,-121.912070885,2593.75,-211.774300988,-161.134284172
54.0,12012338.0,213.963653246,-136.109873356,2602.25,-234.34829605,-96.8876600691
54.0,12112338.0,213.925304719,-136.548199023,2604.85,-234.386644577,-97.3259857362
54.0,13012346.0,225.012214055,-130.543773075,2612.25,-225.012214055,-130.543773075
54.0,13102345.0,225.012214055,-130.163773075,2613.75,-225.012214055,-130.163773075
54.0,13102489.0,225.012214055,-374.963773075,2613.75,-225.012214055,-374.963773075
54.0,13012490.0,225.012214055,-375.343773075,2612.25,-225.012214055,-375.343773075
54.0,12112485.0,192.145084606,-385.497254076,2604.85,-256.166864689,-346.275040789
54.0,12102485.0,192.068387553,-386.37390541,2603.75,-256.243561743,-347.151692124
54.0,12002485.0,192.106736079,-385.935579743,2601.15,-256.205213216,-346.713366457
54.0,11112492.0,257.204018028,-358.129757697,2594.85,-191.107931267,-397.351970983
54.0,11012492.0,257.165669501,-357.691432029,2592.25,-191.146279794,-396.913645316
54.0,10112489.0,225.012214055,-374.083773075,2584.85,-225.012214055,-374.083773075
54.0,10012489.0,225.012214055,-373.643773075,2582.25,-225.012214055,-373.643773075
55.0,23012317.0,225.012214055,-81.2437730752,2812.25,-225.012214055,-81.2437730752
55.0,23002316.0,225.012214055,-80.4237730752,2811.15,-225.012214055,-80.4237730752
55.0,22112314.0,217.481259023,-95.9034553406,2804.85,-230.830690272,-56.6812420541
55.0,22012314.0,217.51960755,-95.4651296735,2802.25,-230.792341746,-56.2429163869
55.0,22002313.0,217.591075259,-94.648250021,2801.15,-230.720874037,-55.4260367345
55.0,21112313.0,230.68252551,-54.9877110673,2794.85,-217.629423786,-94.2099243539
55.0,21102312.0,230.611057801,-54.1708314149,2793.75,-217.700891495,-93.3930447014
55.0,20112309.0,225.012214055,-68.0837730752,2784.85,-225.012214055,-68.0837730752
55.0,20002308.0,225.012214055,-66.8237730752,2781.15,-225.012214055,-66.8237730752
55.0,13112227.0,225.012214055,71.3162269248,2614.85,-225.012214055,71.3162269248
55.0,13102226.0,225.012214055,72.1362269248,2613.75,-225.012214055,72.1362269248
55.0,13002224.0,225.012214055,75.9762269248,2611.15,-225.012214055,75.9762269248
55.0,12112210.0,232.890394341,80.223767282,2604.85,-215.421554955,119.445980569
55.0,12102208.0,233.110026812,82.7341779212,2603.75,-215.201922483,121.956391208
55.0,12012208.0,233.225072393,84.0491549227,2602.25,-215.086876903,123.271368209
55.0,12002207.0,233.296540102,84.8660345751,2601.15,-215.015409193,124.088247862
55.0,40102166.0,249.9992,217.36,3523.75,-249.9992,217.36
55.0,41002176.0,231.547004423,221.824761339,3531.15,-266.548750711,178.247029415
55.0,41112190.0,233.582962574,198.553653192,3534.85,-264.51279256,154.975921267
55.0,41102190.0,233.659659628,197.677001857,3533.75,-264.436095507,154.099269933
55.0,41012191.0,233.69277881,197.298447872,3532.25,-264.402976324,153.720715947
57.0,10002176.0,225.012214055,157.576226925,2581.15,-225.012214055,157.576226925
57.0,10012176.0,225.012214055,158.456226925,2582.25,-225.012214055,158.456226925
57.0,10112176.0,225.012214055,158.016226925,2584.85,-225.012214055,158.016226925
57.0,11012185.0,211.679087361,162.222580905,2592.25,-236.632861934,123.000367618
57.0,11112185.0,211.717435888,161.784255237,2594.85,-236.594513407,122.562041951
57.0,12012168.0,239.1516629,151.790394393,2602.25,-209.160286396,191.012607679
57.0,12102167.0,239.184782082,152.168948378,2603.75,-209.127167213,191.391161665
57.0,13012176.0,225.012214055,158.456226925,2612.25,-225.012214055,158.456226925
57.0,13102175.0,225.012214055,158.836226925,2613.75,-225.012214055,158.836226925
57.0,20002174.0,225.012214055,160.976226925,2781.15,-225.012214055,160.976226925
57.0,20112174.0,225.012214055,161.416226925,2784.85,-225.012214055,161.416226925
57.0,21002183.0,211.459454889,164.732991544,2791.15,-236.852494406,125.510778257
57.0,21112183.0,211.421106363,165.171317211,2794.85,-236.890842933,125.949103924
57.0,22002165.0,239.519460134,155.994336019,2801.15,-208.792489161,195.216549305
57.0,22012166.0,239.447992425,155.177456366,2802.25,-208.86395687,194.399669653
57.0,22102165.0,239.481111607,155.556010352,2803.75,-208.830837688,194.778223638
57.0,23012174.0,225.012214055,161.856226925,2812.25,-225.012214055,161.856226925
57.0,23102173.0,225.012214055,162.236226925,2813.75,-225.012214055,162.236226925
57.0,23112174.0,225.012214055,161.416226925,2814.85,-225.012214055,161.416226925
57.0,30012194.0,249.9992,171.08,3322.25,-249.9992,171.08
57.0,30102193.0,249.9992,171.46,3323.75,-249.9992,171.46
57.0,31002203.0,235.547453016,176.099424697,3331.15,-262.548302119,132.521692772
57.0,31112203.0,235.509104489,176.537750364,3334.85,-262.586650646,132.960018439
57.0,32002184.0,265.36343261,164.69878152,3341.15,-232.732322525,208.276513445
57.0,32102184.0,265.325084083,164.260455853,3343.75,-232.770671052,207.838187778
57.0,33002193.0,249.9992,171.9,3351.15,-249.9992,171.9
57.0,33112193.0,249.9992,172.34,3354.85,-249.9992,172.34
57.0,40002191.0,249.9992,175.3,3521.15,-249.9992,175.3
57.0,40112191.0,249.9992,175.74,3524.85,-249.9992,175.74
57.0,41002201.0,235.25112349,179.48648667,3531.15,-262.844631644,135.908754746
57.0,41012201.0,235.174426437,180.363138005,3532.25,-262.921328698,136.78540608
57.0,41112201.0,235.212774963,179.924812337,3534.85,-262.882980171,136.347080413
57.0,42012182.0,265.736459188,168.962494828,3542.25,-232.359295946,212.540226753
57.0,42102181.0,265.769578371,169.341048814,3543.75,-232.326176764,212.918780738
57.0,43012191.0,249.9992,176.18,3552.25,-249.9992,176.18
57.0,43102190.0,249.9992,176.56,3553.75,-249.9992,176.56
57.0,43112191.0,249.9992,175.74,3554.85,-249.9992,175.74
57.0,10002168.0,225.012214055,171.176226925,2581.15,-225.012214055,171.176226925
57.0,10102168.0,225.012214055,170.736226925,2583.75,-225.012214055,170.736226925
57.0,11002172.0,209.8296425,183.361832398,2591.15,-238.482306795,144.139619112
57.0,11112172.0,209.791293973,183.800158065,2594.85,-238.520655322,144.577944779
57.0,12002165.0,239.519460134,155.994336019,2601.15,-208.792489161,195.216549305
57.0,12012165.0,239.596157188,156.870987353,2602.25,-208.715792108,196.09320064
57.0,12112165.0,239.557808661,156.432661686,2604.85,-208.754140634,195.654874973
57.0,13002168.0,225.012214055,171.176226925,2611.15,-225.012214055,171.176226925
57.0,13012168.0,225.012214055,172.056226925,2612.25,-225.012214055,172.056226925
57.0,13112168.0,225.012214055,171.616226925,2614.85,-225.012214055,171.616226925
57.0,20002166.0,225.012214055,174.576226925,2781.15,-225.012214055,174.576226925
57.0,20102166.0,225.012214055,174.136226925,2783.75,-225.012214055,174.136226925
57.0,21012170.0,209.456615921,187.625545706,2792.25,-238.855333374,148.403332419
57.0,21112170.0,209.494964448,187.187220039,2794.85,-238.816984847,147.965006752
57.0,22002163.0,239.815789659,159.381397992,2801.15,-208.496159636,198.603611279
57.0,22102163.0,239.777441133,158.943072325,2803.75,-208.534508163,198.165285612
57.0,23002166.0,225.012214055,174.576226925,2811.15,-225.012214055,174.576226925
57.0,23112166.0,225.012214055,175.016226925,2814.85,-225.012214055,175.016226925
57.0,30002193.0,249.9992,171.9,3321.15,-249.9992,171.9
57.0,30012193.0,249.9992,172.78,3322.25,-249.9992,172.78
57.0,30112193.0,249.9992,172.34,3324.85,-249.9992,172.34
57.0,31012196.0,234.433602623,188.830792938,3332.25,-263.662152511,145.253061014
57.0,31112196.0,234.47195115,188.392467271,3334.85,-263.623803984,144.814735347
57.0,32002191.0,264.326279271,152.844064613,3341.15,-233.769475864,196.421796538
57.0,32102191.0,264.287930744,152.405738946,3343.75,-233.80782439,195.983470871
57.0,33002193.0,249.9992,171.9,3351.15,-249.9992,171.9
57.0,33102193.0,249.9992,171.46,3353.75,-249.9992,171.46
57.0,40002196.0,249.9992,166.8,3521.15,-249.9992,166.8
57.0,40112196.0,249.9992,167.24,3524.85,-249.9992,167.24
57.0,41012199.0,234.878096911,183.750199978,3532.25,-263.217658223,140.172468053
57.0,41102198.0,234.844977729,184.128753963,3533.75,-263.250777405,140.551022039
57.0,42012195.0,263.810317274,146.946592,3542.25,-234.285437861,190.524323925
57.0,42102194.0,263.843436456,147.325145986,3543.75,-234.252318678,190.90287791
57.0,42112195.0,263.771968747,146.508266333,3544.85,-234.323786387,190.085998258
57.0,43012197.0,249.9992,165.98,3552.25,-249.9992,165.98
57.0,43102196.0,249.9992,166.36,3553.75,-249.9992,166.36
57.0,43112565.0,249.9992,-460.06,3554.85,-249.9992,-460.06
57.0,43102566.0,249.9992,-462.64,3553.75,-249.9992,-462.64
57.0,43102567.0,249.9992,-464.34,3553.75,-249.9992,-464.34
57.0,43012569.0,249.9992,-466.42,3552.25,-249.9992,-466.42
57.0,43012570.0,249.9992,-468.12,3552.25,-249.9992,-468.12
57.0,43002570.0,249.9992,-469.0,3551.15,-249.9992,-469.0
57.0,43002571.0,249.9992,-470.7,3551.15,-249.9992,-470.7
57.0,42112573.0,207.765688457,-493.64644666,3544.85,-290.330066677,-450.068714736
57.0,42112574.0,207.617523695,-495.339977647,3544.85,-290.47823144,-451.762245723
57.0,42102574.0,207.540826641,-496.216628982,3543.75,-290.554928493,-452.638897057
57.0,42102575.0,207.392661878,-497.910159968,3543.75,-290.703093256,-454.332428044
57.0,42012577.0,207.211377933,-499.98224494,3542.25,-290.884377201,-456.404513016
57.0,42012578.0,207.063213171,-501.675775927,3542.25,-291.032541964,-458.098044002
57.0,42002578.0,206.986516117,-502.552427261,3541.15,-291.109239017,-458.974695337
57.0,42002579.0,206.838351354,-504.245958248,3541.15,-291.25740378,-460.668226324
57.0,43112408.0,249.9992,-193.16,3554.85,-249.9992,-193.16
57.0,43112409.0,249.9992,-194.86,3554.85,-249.9992,-194.86
57.0,43102409.0,249.9992,-195.74,3553.75,-249.9992,-195.74
57.0,43102410.0,249.9992,-197.44,3553.75,-249.9992,-197.44
57.0,43012413.0,249.9992,-201.22,3552.25,-249.9992,-201.22
57.0,43012414.0,249.9992,-202.92,3552.25,-249.9992,-202.92
57.0,43002414.0,249.9992,-203.8,3551.15,-249.9992,-203.8
57.0,43002415.0,249.9992,-205.5,3551.15,-249.9992,-205.5
57.0,42112424.0,229.842238095,-241.310329634,3544.85,-268.253517039,-197.732597709
57.0,42112425.0,229.694073333,-243.003860621,3544.85,-268.401681802,-199.426128696
57.0,42102425.0,229.617376279,-243.880511955,3543.75,-268.478378855,-200.30278003
57.0,42102426.0,229.469211516,-245.574042942,3543.75,-268.626543618,-201.996311017
57.0,42012429.0,229.139762809,-249.3396589,3542.25,-268.955992326,-205.761926976
57.0,42012430.0,228.991598046,-251.033189887,3542.25,-269.104157088,-207.455457963
57.0,42002430.0,228.914900992,-251.909841222,3541.15,-269.180854142,-208.332109297
57.0,42002431.0,228.76673623,-253.603372208,3541.15,-269.329018905,-210.025640284
57.0,41112447.0,271.66130658,-236.683810405,3534.85,-226.434448554,-280.261542329
57.0,41112448.0,271.809471343,-238.377341391,3534.85,-226.286283791,-281.955073316
57.0,41102449.0,272.034333159,-240.947523712,3533.75,-226.061421975,-284.525255637
57.0,41102450.0,272.182497922,-242.641054699,3533.75,-225.913257212,-286.218786624
57.0,41012453.0,272.51194663,-246.406670658,3532.25,-225.583808505,-289.984402583
57.0,41012454.0,272.660111392,-248.100201645,3532.25,-225.435643742,-291.677933569
57.0,41002454.0,272.736808446,-248.976852979,3531.15,-225.358946688,-292.554584904
57.0,41002455.0,272.884973209,-250.670383966,3531.15,-225.210781926,-294.24811589
57.0,40112466.0,249.9992,-291.76,3524.85,-249.9992,-291.76
57.0,40112467.0,249.9992,-293.46,3524.85,-249.9992,-293.46
57.0,40102467.0,249.9992,-294.34,3523.75,-249.9992,-294.34
57.0,40102468.0,249.9992,-296.04,3523.75,-249.9992,-296.04
57.0,40012471.0,249.9992,-299.82,3522.25,-249.9992,-299.82
57.0,40012472.0,249.9992,-301.52,3522.25,-249.9992,-301.52
57.0,40002473.0,249.9992,-304.1,3521.15,-249.9992,-304.1
57.0,40002474.0,249.9992,-305.8,3521.15,-249.9992,-305.8
59.0,10012290.0,225.012214055,-35.3437730752,2582.25,-225.012214055,-35.3437730752
59.0,10112290.0,225.012214055,-35.7837730752,2584.85,-225.012214055,-35.7837730752
59.0,11002288.0,227.01675497,-13.0877620656,2591.15,-221.295194326,-52.3099753521
59.0,11112288.0,226.978406443,-12.6494363984,2594.85,-221.333542852,-51.871649685
59.0,12002291.0,220.850700037,-57.3905683124,2601.15,-227.461249258,-18.1683550259
59.0,12012292.0,220.779232328,-58.2074479648,2602.25,-227.532716967,-18.9852346783
59.0,12102291.0,220.812351511,-57.8288939796,2603.75,-227.499597785,-18.606680693
59.0,13002290.0,225.012214055,-36.2237730752,2611.15,-225.012214055,-36.2237730752
59.0,13012290.0,225.012214055,-35.3437730752,2612.25,-225.012214055,-35.3437730752
59.0,13112290.0,225.012214055,-35.7837730752,2614.85,-225.012214055,-35.7837730752
59.0,20002291.0,225.012214055,-37.9237730752,2781.15,-225.012214055,-37.9237730752
59.0,20112291.0,225.012214055,-37.4837730752,2784.85,-225.012214055,-37.4837730752
59.0,21002289.0,227.164919732,-14.7812930524,2791.15,-221.147029563,-54.0035063389
59.0,21112289.0,227.126571206,-14.3429673852,2794.85,-221.18537809,-53.5651806717
59.0,22012293.0,220.631067566,-59.9009789516,2802.25,-227.68088173,-20.6787656651
59.0,22112293.0,220.592719039,-60.3393046188,2804.85,-227.719230256,-21.1170913322
59.0,23002291.0,225.012214055,-37.9237730752,2811.15,-225.012214055,-37.9237730752
59.0,23112291.0,225.012214055,-37.4837730752,2814.85,-225.012214055,-37.4837730752
59.0,30002317.0,249.9992,-38.9,3321.15,-249.9992,-38.9
59.0,30102317.0,249.9992,-39.34,3323.75,-249.9992,-39.34
59.0,30112317.0,249.9992,-38.46,3324.85,-249.9992,-38.46
59.0,31012315.0,252.065209381,-12.6993944856,3332.25,-246.030545753,-56.2771264103
59.0,31102314.0,252.032090199,-12.3208405003,3333.75,-246.063664935,-55.898572425
59.0,31112315.0,252.103557908,-13.1377201528,3334.85,-245.992197226,-56.7154520774
59.0,32002319.0,245.361189649,-63.9279016916,3341.15,-252.734565485,-20.350169767
59.0,32102319.0,245.322841122,-64.3662273588,3343.75,-252.772914012,-20.7884954341
59.0,33002317.0,249.9992,-38.9,3351.15,-249.9992,-38.9
59.0,33112317.0,249.9992,-38.46,3354.85,-249.9992,-38.46
59.0,40002316.0,249.9992,-37.2,3521.15,-249.9992,-37.2
59.0,40012317.0,249.9992,-38.02,3522.25,-249.9992,-38.02
59.0,40102316.0,249.9992,-37.64,3523.75,-249.9992,-37.64
59.0,41012314.0,251.917044618,-11.0058634989,3532.25,-246.178710516,-54.5835954235
59.0,41112314.0,251.955393145,-11.444189166,3534.85,-246.140361989,-55.0219210907
59.0,42012319.0,245.437886703,-63.0512503573,3542.25,-252.657868432,-19.4735184326
59.0,42112319.0,245.399538176,-63.4895760244,3544.85,-252.696216959,-19.9118440998
59.0,43002316.0,249.9992,-37.2,3551.15,-249.9992,-37.2
59.0,43102316.0,249.9992,-37.64,3553.75,-249.9992,-37.64
59.0,10002244.0,225.012214055,41.9762269248,2581.15,-225.012214055,41.9762269248
59.0,10102244.0,225.012214055,41.5362269248,2583.75,-225.012214055,41.5362269248
59.0,11012250.0,221.309796935,52.1430667654,2592.25,-227.002152361,12.9208534789
59.0,11102249.0,221.276677752,52.5216207507,2593.75,-227.035271543,13.2994074642
59.0,11112250.0,221.348145461,51.7047410983,2594.85,-226.963803834,12.4825278117
59.0,12002239.0,228.555267696,30.6730429989,2601.15,-219.756681599,69.8952562854
59.0,12112239.0,228.593616223,31.1113686661,2604.85,-219.718333072,70.3335819526
59.0,13002244.0,225.012214055,41.9762269248,2611.15,-225.012214055,41.9762269248
59.0,13102244.0,225.012214055,41.5362269248,2613.75,-225.012214055,41.5362269248
59.0,20012244.0,225.012214055,42.8562269248,2782.25,-225.012214055,42.8562269248
59.0,20102243.0,225.012214055,43.2362269248,2783.75,-225.012214055,43.2362269248
59.0,21002249.0,221.238329226,52.9599464179,2791.15,-227.07362007,13.7377331313
59.0,21112249.0,221.199980699,53.398272085,2794.85,-227.111968596,14.1760587985
59.0,22002238.0,228.703432459,32.3665739857,2801.15,-219.608516836,71.5887872722
59.0,22112238.0,228.741780986,32.8048996528,2804.85,-219.570168309,72.0271129394
59.0,23002243.0,225.012214055,43.6762269248,2811.15,-225.012214055,43.6762269248
59.0,23012244.0,225.012214055,42.8562269248,2812.25,-225.012214055,42.8562269248
59.0,23102243.0,225.012214055,43.2362269248,2813.75,-225.012214055,43.2362269248
59.0,30012268.0,249.9992,45.28,3322.25,-249.9992,45.28
59.0,30102267.0,249.9992,45.66,3323.75,-249.9992,45.66
59.0,30112268.0,249.9992,44.84,3324.85,-249.9992,44.84
59.0,31012274.0,245.990454112,56.7353759714,3332.25,-252.105301023,13.1576440467
59.0,31112274.0,246.028802638,56.2970503042,3334.85,-252.066952496,12.7193183796
59.0,32012262.0,253.883278175,33.4800158878,3342.25,-244.21247696,77.0577478125
59.0,32112262.0,253.844929648,33.0416902206,3344.85,-244.250825486,76.6194221453
59.0,33012268.0,249.9992,45.28,3352.25,-249.9992,45.28
59.0,33102267.0,249.9992,45.66,3353.75,-249.9992,45.66
59.0,33112268.0,249.9992,44.84,3354.85,-249.9992,44.84
59.0,40012268.0,249.9992,45.28,3522.25,-249.9992,45.28
59.0,40102267.0,249.9992,45.66,3523.75,-249.9992,45.66
59.0,40112268.0,249.9992,44.84,3524.85,-249.9992,44.84
59.0,41012274.0,245.990454112,56.7353759714,3532.25,-252.105301023,13.1576440467
59.0,41112274.0,246.028802638,56.2970503042,3534.85,-252.066952496,12.7193183796
59.0,42012262.0,253.883278175,33.4800158878,3542.25,-244.21247696,77.0577478125
59.0,42102261.0,253.916397357,33.8585698731,3543.75,-244.179357777,77.4363017977
59.0,43012268.0,249.9992,45.28,3552.25,-249.9992,45.28
59.0,43102267.0,249.9992,45.66,3553.75,-249.9992,45.66
59.0,43112268.0,249.9992,44.84,3554.85,-249.9992,44.84
62.0,10012265.0,225.012214055,7.15622692481,2582.25,-225.012214055,7.15622692481
62.0,10102264.0,225.012214055,7.53622692481,2583.75,-225.012214055,7.53622692481
62.0,10112265.0,225.012214055,6.71622692481,2584.85,-225.012214055,6.71622692481
62.0,11002262.0,223.16447114,30.9440435901,2591.15,-225.147478155,-8.27816969649
62.0,11102262.0,223.202819667,30.5057179229,2593.75,-225.109129628,-8.71649536365
62.0,11112262.0,223.126122614,31.3823692572,2594.85,-225.185826682,-7.83984402933
62.0,12002267.0,224.406654342,-16.7458246303,2601.15,-223.905294954,22.4763886563
62.0,12102267.0,224.368305815,-17.1841502974,2603.75,-223.943643481,22.0380629891
62.0,13012265.0,225.012214055,7.15622692481,2612.25,-225.012214055,7.15622692481
62.0,13102264.0,225.012214055,7.53622692481,2613.75,-225.012214055,7.53622692481
62.0,13112265.0,225.012214055,6.71622692481,2614.85,-225.012214055,6.71622692481
62.0,20012265.0,225.012214055,7.15622692481,2782.25,-225.012214055,7.15622692481
62.0,20112265.0,225.012214055,6.71622692481,2784.85,-225.012214055,6.71622692481
62.0,21002262.0,223.16447114,30.9440435901,2791.15,-225.147478155,-8.27816969649
62.0,21102262.0,223.202819667,30.5057179229,2793.75,-225.109129628,-8.71649536365
62.0,21112262.0,223.126122614,31.3823692572,2794.85,-225.185826682,-7.83984402933
62.0,22002267.0,224.406654342,-16.7458246303,2801.15,-223.905294954,22.4763886563
62.0,22102267.0,224.368305815,-17.1841502974,2803.75,-223.943643481,22.0380629891
62.0,23012265.0,225.012214055,7.15622692481,2812.25,-225.012214055,7.15622692481
62.0,23112265.0,225.012214055,6.71622692481,2814.85,-225.012214055,6.71622692481
62.0,30012290.0,249.9992,7.88,3322.25,-249.9992,7.88
62.0,30112290.0,249.9992,7.44,3324.85,-249.9992,7.44
62.0,31002287.0,247.99329308,33.8428218092,3331.15,-250.102462054,-9.73491011541
62.0,31102287.0,248.031641607,33.4044961421,3333.75,-250.064113528,-10.1732357826
62.0,31112287.0,247.954944553,34.2811474764,3334.85,-250.140810581,-9.29658444825
62.0,32012293.0,249.290170532,-19.0194447016,3342.25,-248.805584602,24.558287223
62.0,32102292.0,249.323289714,-18.6408907164,3343.75,-248.77246542,24.9368412083
62.0,33012290.0,249.9992,7.88,3352.25,-249.9992,7.88
62.0,33112290.0,249.9992,7.44,3354.85,-249.9992,7.44
62.0,40012290.0,249.9992,7.88,3522.25,-249.9992,7.88
62.0,40102289.0,249.9992,8.26,3523.75,-249.9992,8.26
62.0,41012287.0,247.916596026,34.7194731436,3532.25,-250.179159108,-8.85825878109
62.0,41112287.0,247.954944553,34.2811474764,3534.85,-250.140810581,-9.29658444825
62.0,42002292.0,249.361638241,-18.2025650492,3541.15,-248.734116893,25.3751668755
62.0,42102292.0,249.323289714,-18.6408907164,3543.75,-248.77246542,24.9368412083
62.0,43012290.0,249.9992,7.88,3552.25,-249.9992,7.88
62.0,43102289.0,249.9992,8.26,3553.75,-249.9992,8.26
62.0,10012228.0,225.012214055,70.0562269248,2582.25,-225.012214055,70.0562269248
62.0,10102227.0,225.012214055,70.4362269248,2583.75,-225.012214055,70.4362269248
62.0,11002223.0,217.386045396,96.9917520735,2591.15,-230.925903899,57.769538787
62.0,11112223.0,217.347696869,97.4300777407,2594.85,-230.964252426,58.2078644542
62.0,12012232.0,229.669118089,43.4044112405,2602.25,-218.642831207,82.6266245271
62.0,12112232.0,229.630769562,42.9660855733,2604.85,-218.681179733,82.1882988599
62.0,13002227.0,225.012214055,70.8762269248,2611.15,-225.012214055,70.8762269248
62.0,13112227.0,225.012214055,71.3162269248,2614.85,-225.012214055,71.3162269248
62.0,20012225.0,225.012214055,75.1562269248,2782.25,-225.012214055,75.1562269248
62.0,20102224.0,225.012214055,75.5362269248,2783.75,-225.012214055,75.5362269248
62.0,21002220.0,216.941551108,102.072345034,2791.15,-231.370398187,62.8501317473
62.0,21112220.0,216.903202581,102.510670701,2794.85,-231.408746714,63.2884574144
62.0,22002229.0,230.036915323,47.6083528665,2801.15,-218.275033972,86.830566153
62.0,22102229.0,229.998566796,47.1700271993,2803.75,-218.313382499,86.3922404858
62.0,22112229.0,230.07526385,48.0466785336,2804.85,-218.236685445,87.2688918202
62.0,23002224.0,225.012214055,75.9762269248,2811.15,-225.012214055,75.9762269248
62.0,23102224.0,225.012214055,75.5362269248,2813.75,-225.012214055,75.5362269248
62.0,30012249.0,249.9992,77.58,3322.25,-249.9992,77.58
62.0,30112249.0,249.9992,77.14,3324.85,-249.9992,77.14
62.0,31012244.0,241.545511231,107.541305574,3332.25,-256.550243903,63.9635736494
62.0,31112244.0,241.583859758,107.102979907,3334.85,-256.511895376,63.5252479823
62.0,32002254.0,254.991899223,46.1516124475,3341.15,-243.103855912,89.7293443722
62.0,32012255.0,254.920431514,45.3347327951,3342.25,-243.175323621,88.9124647197
62.0,32102254.0,254.953550696,45.7132867804,3343.75,-243.142204439,89.291018705
62.0,33002249.0,249.9992,76.7,3351.15,-249.9992,76.7
62.0,33112249.0,249.9992,77.14,3354.85,-249.9992,77.14
62.0,40012251.0,249.9992,74.18,3522.25,-249.9992,74.18
62.0,40112251.0,249.9992,73.74,3524.85,-249.9992,73.74
62.0,41012246.0,241.841840757,104.154243601,3532.25,-256.253914378,60.5765116759
62.0,41102245.0,241.808721575,104.532797586,3533.75,-256.28703356,60.9550656612
62.0,41112246.0,241.880189284,103.715917933,3534.85,-256.215565851,60.1381860087
62.0,42012257.0,254.624101988,41.9476708216,3542.25,-243.471653146,85.5254027462
62.0,42112257.0,254.585753461,41.5093451544,3544.85,-243.510001673,85.0870770791
62.0,43002251.0,249.9992,73.3,3551.15,-249.9992,73.3
62.0,43102251.0,249.9992,72.86,3553.75,-249.9992,72.86
63.0,10012491.0,225.012214055,-377.043773075,2582.25,-225.012214055,-377.043773075
63.0,10112491.0,225.012214055,-377.483773075,2584.85,-225.012214055,-377.483773075
63.0,11002493.0,257.390531317,-360.261614351,2591.15,-190.921417978,-399.483827637
63.0,11112493.0,257.352182791,-359.823288683,2594.85,-190.959766505,-399.04550197
63.0,12002488.0,191.662241791,-391.016172703,2601.15,-256.649707504,-351.793959417
63.0,12102488.0,191.623893264,-391.454498371,2603.75,-256.688056031,-352.232285084
63.0,13002492.0,225.012214055,-379.623773075,2611.15,-225.012214055,-379.623773075
63.0,13102492.0,225.012214055,-380.063773075,2613.75,-225.012214055,-380.063773075
63.0,20002500.0,225.012214055,-393.223773075,2781.15,-225.012214055,-393.223773075
63.0,20102500.0,225.012214055,-393.663773075,2783.75,-225.012214055,-393.663773075
63.0,21002502.0,258.724014181,-375.503393231,2791.15,-189.587935114,-414.725606518
63.0,21012503.0,258.79548189,-376.320272884,2792.25,-189.516467405,-415.54248617
63.0,21102502.0,258.762362708,-375.941718899,2793.75,-189.549586587,-415.163932185
63.0,22002498.0,190.180594165,-407.951482571,2801.15,-258.131355131,-368.729269284
63.0,22102498.0,190.142245638,-408.389808238,2803.75,-258.169703658,-369.167594952
63.0,23012502.0,225.012214055,-395.743773075,2812.25,-225.012214055,-395.743773075
63.0,23112502.0,225.012214055,-396.183773075,2814.85,-225.012214055,-396.183773075
63.0,30012557.0,249.9992,-446.02,3322.25,-249.9992,-446.02
63.0,30112557.0,249.9992,-446.46,3324.85,-249.9992,-446.46
63.0,31002558.0,288.145943764,-425.104075602,3331.15,-209.949811371,-468.681807526
63.0,31102558.0,288.184292291,-425.542401269,3333.75,-209.911462844,-469.120133193
63.0,32002555.0,210.394305659,-463.601214566,3341.15,-287.701449476,-420.023482641
63.0,32012556.0,210.32283795,-464.418094218,3342.25,-287.772917185,-420.840362294
63.0,32102555.0,210.355957132,-464.039540233,3343.75,-287.739798003,-420.461808309
63.0,33012559.0,249.9992,-449.42,3352.25,-249.9992,-449.42
63.0,33112559.0,249.9992,-449.86,3354.85,-249.9992,-449.86
63.0,40002570.0,249.9992,-469.0,3521.15,-249.9992,-469.0
63.0,40102570.0,249.9992,-469.44,3523.75,-249.9992,-469.44
63.0,41002571.0,290.072085679,-447.119978429,3531.15,-208.023669456,-490.697710354
63.0,41102571.0,290.110434205,-447.558304097,3533.75,-207.985320929,-491.136036021
63.0,42002569.0,208.319998981,-487.310648381,3541.15,-289.775756153,-443.732916456
63.0,42102569.0,208.281650454,-487.748974048,3543.75,-289.81410468,-444.171242123
63.0,43002572.0,249.9992,-472.4,3551.15,-249.9992,-472.4
63.0,43102572.0,249.9992,-472.84,3553.75,-249.9992,-472.84
63.0,10012425.0,225.012214055,-264.843773075,2582.25,-225.012214055,-264.843773075
63.0,10102424.0,225.012214055,-264.463773075,2583.75,-225.012214055,-264.463773075
63.0,11002431.0,248.204316032,-255.262693172,2591.15,-200.107633264,-294.484906458
63.0,11102431.0,248.242664559,-255.701018839,2593.75,-200.069284737,-294.923232125
63.0,12012417.0,202.258636995,-269.898821309,2602.25,-246.053312301,-230.676608023
63.0,12112417.0,202.220288468,-270.337146977,2604.85,-246.091660828,-231.11493369
63.0,13012425.0,225.012214055,-264.843773075,2612.25,-225.012214055,-264.843773075
63.0,13112425.0,225.012214055,-265.283773075,2614.85,-225.012214055,-265.283773075
